name,id
Patrick R. Mcmanus,2404
Patrick F. Mcmanus,2405
Not Applicable (Na ),2406
Marc Tolon Brown,2407
Clyde Phillips,2408
Gary Chapman,2409
Gardner Dozois,2410
Michele Roberts,2411
Andy Riley,2412
Arthur Charles Clarke,2413
Joseph J. Ellis,2414
Mary Kay Andrews,2415
Larry Brown,2416
Jimmy Carter,2417
Fred Rogers,2418
Gary Shteyngart,2419
Susan Trott,2420
Joe Weber,2421
Rose Boyt,2422
Barbara Shapiro,2423
Roz Denny Fox,2424
Rice Anne,2425
Jonathan Winters,2426
Farley Mowat,2427
Thich Nhat Hahn,2428
Cassandra King,2429
Charles Todd,2430
K. Patchen,2431
Matt Ruff,2432
Kasey Michaels,2433
Charles R. Pellegrino,2434
Mike Daisey,2435
Jeff Long,2436
Darian North,2437
Plum Sykes,2438
Mike Resnick,2439
Robert Rankin,2440
J. G. Ballard,2441
Sarah Dessen,2442
Susan Polis Schutz,2443
Linda Sunshine,2444
Tananarive Due,2445
Carol Brennan,2446
Audrey Wood,2447
Ben Mezrich,2448
Jonathan Carroll,2449
David Feldman,2450
Lara Cardella,2451
Simple Simon,2452
M. J. Carr,2453
Stephen Jay Gould,2454
Viktor Emil Frankl,2455
Philip Friedman,2456
Bill Clinton,2457
James Mcmanus,2458
Julianna Baggott,2459
Dee Brown,2460
Paul Loewen,2461
Ken Weber,2462
James Baldwin,2463
Candice F. Ransom,2464
Mouse Works,2465
Nikki Giovanni,2466
David Benioff,2467
Joseph Gibaldi,2468
Eileen Dreyer,2469
Florence Heide,2470
Rita Dove,2471
Frank Conroy,2472
Barbara Mertz,2473
Mia Farrow,2474
Sister Souljah,2475
E. Lynn Harris,2476
Christopher A. Darden,2477
Harriet Beecher Stowe,2478
James Eke,2479
Clement C. Moore,2480
Frederick Gipson,2481
Sally Morgan,2482
Jeanne Marie Laskas,2483
Marc Shapiro,2484
Audrey Osofsky,2485
Marilyn Manson,2486
Barbara Nickolae,2487
Lynne Gerard,2488
Rosie Thomas,2489
Bruce E. Robinson,2490
Andy Mcnab,2491
Will Self,2492
John Buchan,2493
Zhou Wei Hui,2494
Joanne Trollope,2495
Barbara Trapido,2496
Evelyn Waugh,2497
Kim Izzo,2498
Gunter Grass,2499
Martin Amis,2500
William Garner,2501
Doug Marlette,2502
George Martin,2503
Jane Werner,2504
Garcia Marques,2505
Melody Beattie,2506
Mercer Mayer,2507
Sarah Hobson,2508
Harold Coyle,2509
Kate Wilhelm,2510
Dee Alexander Brown,2511
Apostolos Doxiadis,2512
Davis Bunn,2513
Grace Llewellyn,2514
Kalle Lasn,2515
Benjamin Von Stuckrad-Barre,2516
Julian May,2517
Jeannette Haien,2518
Zeruya Shalev,2519
Don Freeman,2520
Charles Smithdeal,2521
Ben Bova,2522
Charlotte Link,2523
Lauren Belfer,2524
John Robbins,2525
Alastair Reynolds,2526
Roger Macbride Allen,2527
Michael Teitelbaum,2528
Michael Capuzzo,2529
Lori Herter,2530
Joseph Campbell,2531
Patrick Dennis,2532
Stephanie Lehmann,2533
Jaclyn Moriarty,2534
Steven Sherrill,2535
C. W. Ceram,2536
Fred Vargas,2537
Akiyuki Nosaka,2538
David Baddiel,2539
James Bruges,2540
Patricia Duncker,2541
Deanna J. Conway,2542
Cory Doctorow,2543
Jackie French Koller,2544
Robert Gordon,2545
W. P. Kinsella,2546
Dietrich Schwanitz,2547
Brothers Hildebrandt,2548
Joel C. Rosenberg,2549
Pomegranate Publishers,2550
Linda Cullen,2551
Anne Hampson,2552
Neil Peart,2553
Linda Barnes,2554
Ray Romano,2555
Arthur Koestler,2556
Sun Tzu,2557
David Fisher,2558
Christopher Buckley,2559
Gary Kinder,2560
Joseph Joffo,2561
Georgia Bockoven,2562
Helen Humphreys,2563
Judith Ivory,2564
Metsy Hingle,2565
Julia Ross,2566
Maggie Osborne,2567
Marlene Fanta Shyer,2568
Serena Richards,2569
Marian Devon,2570
Geralyn Dawson,2571
Elizabeth Chadwick,2572
Wendy Rosnau,2573
Philippa Carr,2574
Karen Young,2575
Sherryl Woods,2576
Joan D. Vinge,2577
Grant Sutherland,2578
R. J. Pineiro,2579
Anna Grant,2580
Steven Callahan,2581
William Peter Blatty,2582
Fred Uhlman,2583
Tom Grace,2584
Marc Brown,2585
Lee Gruenfeld,2586
Sabin Willett,2587
Lael Littke,2588
Virginia Deberry,2589
Ted Menten,2590
Alison Mcghee,2591
Rhian Ellis,2592
Suzanne Lipsett,2593
Mary Roach,2594
S. W. Hawking,2595
C. L. Grace,2596
Thomas Lynch,2597
Lucinda Rosenfeld,2598
Bernard Maclaverty,2599
Jackie Rose,2600
Siri Hustvedt,2601
Irene Hunt,2602
Sandra Kitt,2603
Dawn Walker,2604
Kimberly Willis Holt,2605
Vernor Vinge,2606
Chris Radant,2607
Mindy L. Klasky,2608
Jerzy N. Kosinski,2609
Moser Mark Stewart,2610
Charlotte Allen,2611
Karen Duve,2612
Sue Reidy,2613
Randy Shilts,2614
Spring Books,2615
Richard Scarry,2616
Susannah Constantine,2617
Antwone Q. Fisher,2618
Flora R. Schreiber,2619
Billy Collins,2620
Charles Sheldon,2621
Judith Viorst,2622
H. F. Saint,2623
Arnaldur Indridason,2624
Sara Henderson,2625
Celia Haddon,2626
A. J. Holt,2627
Julie Bertangna,2628
Bandula Chandraratna,2629
David Lindsey,2630
Shirley Conran,2631
Reginald Hill,2632
Roxanne Pulitzer,2633
Ted Andrews,2634
Wilhelm Genazino,2635
Cynthia Victor,2636
Allen Kurzweil,2637
Sid Fleischman,2638
Marilyn Wann,2639
Owen West,2640
Anne Bronte,2641
Ken Goddard,2642
Bill O.'Reilly,2643
Lou Marinoff,2644
Ian Banks,2645
Lao Tzu,2646
Marguerite De Angeli,2647
Akif Pirincci,2648
P. C. Hodgell,2649
Annie Solomon,2650
Stella Cameron,2651
Robin Schone,2652
Jenny Carroll,2653
Salley Vickers,2654
Laura Renken,2655
Christiane Heggan,2656
Tori Carrington,2657
Mick Foley,2658
Brennan Manning,2659
Joe Coomer,2660
Laura Marie Altom,2661
Jasmine Cresswell,2662
Anton Szandor Lavey,2663
Ben Stiller,2664
Harvard Lampoon Staff,2665
Paul Gallico,2666
Arthur Agatston,2667
Lee A. Iacocca,2668
Philippe Tapon,2669
Carol Anshaw,2670
Elizabeth Graver,2671
Richard Morgan,2672
Boris Akunin,2673
Thornton Wilder,2674
Tom Holt,2675
Alison Weir,2676
Peter Hernon,2677
James D. Houston,2678
Frances Fyfield,2679
Eugene O.'Neill,2680
Tama Janowitz,2681
Camron Wright,2682
Vincent Douglas,2683
Katherine Ann Porter,2684
Roberta Gayle,2685
Connie Mason,2686
Madeline Hunter,2687
Matt Groening,2688
Carolyn Meyer,2689
Henry Van Dyke,2690
Meghan Daum,2691
Melanie Craft,2692
Eliot Pattison,2693
Lisa Tucker,2694
Helen R. Myers,2695
Meagan Mckinney,2696
Kurt D. Bruner,2697
John Sergeant,2698
Joe Kane,2699
Stephen Laws,2700
Albert B. Facey,2701
Emily Rodda,2702
Andrea Ashworth,2703
Justine Davis,2704
Darlene Graham,2705
Lynn Erickson,2706
Beverly Barton,2707
R. D. Zimmerman,2708
Helene Tursten,2709
Naishan Cheng,2710
Douglas Clegg,2711
Jill Jones,2712
Gregg Kleiner,2713
Brendan O.'Carroll,2714
Katy Gardner,2715
Marjorie Kinnan Rawlings,2716
Nancy Fisher,2717
Mary Balogh,2718
Thaddeus Carhart,2719
Juliet Marillier,2720
Author Unknown,2721
William Goldi;Ng,2722
Elizabeth Moon,2723
Don Fearheiley,2724
Cynthia Kaplan,2725
Margaret Daley,2726
Jeanne Kalogridis,2727
Cara Lockwood,2728
Kenneth M. Cameron,2729
Noel Hynd,2730
Emma Bull,2731
Annette Curtis Klause,2732
Eloisa James,2733
K. Jackson,2734
Karen Kingsbury,2735
Robin Jones Gunn,2736
Paul Maier,2737
Craig Dirgo,2738
Little Golden Staff,2739
Katherine Applegate,2740
Eva Ibbotson,2741
Jincy Willett,2742
Susan G. Lydon,2743
Robert Munsch,2744
Herbert Asbury,2745
Dorothy Parker,2746
Gail Anderson-Dargatz,2747
Sara Nickles,2748
Trevor Rees-Jones,2749
Marele Day,2750
Susan Krinard,2751
Mem Fox,2752
Fay Nedra Zachary,2753
Jo Goodman,2754
Renгѓ?Г‚В© Barjavel,2755
Jim Carroll,2756
Christ Brookmyre,2757
Richard Zacks,2758
Henri De La Barbe,2759
Ross Petras,2760
Robert Frost,2761
Barb Hendee,2762
Caroline Stevermer,2763
Ian Montgomery,2764
Hakan Nesser,2765
Anne Cameron,2766
Eric L. Harry,2767
J. Coe,2768
Joanna Martine Woolfolk,2769
Don H. Hockenbury,2770
Mark Canter,2771
Richard Paul Russo,2772
Amanda Ashley,2773
Dara Joy,2774
Kevyn Aucoin,2775
Lisa Appignanesi,2776
Chris Manby,2777
Michael Kimball,2778
Terry Southern,2779
Barbara Cartland,2780
Rush Limbaugh,2781
Elizabeth Haydon,2782
Aphrodite Jones,2783
Michael Weaver,2784
Leigh Nichols,2785
B. F. Skinner,2786
Anne Stuart,2787
Jerome Klapka Jerome,2788
Julie Parsons,2789
Barbara Bretton,2790
Ja Collins,2791
Philippe Delerm,2792
Gion Mathias Cavelty,2793
Jerry Mander,2794
Dieter Bohlen,2795
Zoe Heller,2796
Paul Eddy,2797
Regis Philbin,2798
John G. Neihardt,2799
Diane Molleson,2800
Kris Radish,2801
Olga Bicos,2802
Gina Wilkins,2803
Albert French,2804
Marya Hornbacher,2805
Corinne Hofmann,2806
Dorothy Leigh Sayers,2807
Queen Noor,2808
Doris May Lessing,2809
Nancy Bazelon Goldstone,2810
Jeff Noon,2811
Heather Busch,2812
John Macdonald,2813
Marc Brandel,2814
Ken Roy,2815
John Hodge,2816
Sally Emerson,2817
Huston Smith,2818
Christian Jacq,2819
Gary Smalley,2820
William Nicholson,2821
Lisa Whelchel,2822
Eric Flint,2823
Anthony Swofford,2824
Anya Seton,2825
Lori Gottlieb,2826
George Sullivan,2827
Rachel Lee,2828
Laura Wright,2829
Owen Brookes,2830
James Siegel,2831
Charles Santore,2832
Teresa Toten,2833
Stephen Kyle,2834
James Magnuson,2835
Trinny Woodall,2836
Robert Lanham,2837
Damoe Steel,2838
Elizabeth Faucher,2839
Emily Hutchinson,2840
Marjorie Klein,2841
C. J. Cherryh,2842
Jane Rule,2843
Liz Carlyle,2844
Michael Grant,2845
Rachael L. Carson,2846
Katherine Kingsley,2847
Frederick Douglass,2848
Natalie Angier,2849
Lurlene Mcdaniel,2850
Lindsey Davis,2851
Robert Fitzgerald,2852
Catherine Gaskin,2853
Daniel Hayes,2854
David Mcphail,2855
Amy Yamada,2856
Charles Pellegrino,2857
John Farris,2858
Elaine Cunningham,2859
Tim Footman,2860
Matthew Thomas,2861
Mickey Friedman,2862
Charles Sheffield,2863
Luke Davies,2864
Howard Phillips Lovecraft,2865
Michael Herr,2866
Lindsay Chase,2867
Barbara Harrison,2868
Joseph Amiel,2869
Elizabeth Fishel,2870
Helen Morris,2871
Erik Orsenna,2872
Hailey North,2873
Dave Dravecky,2874
Jorge Luis Borges,2875
Nikos Kazantzakis,2876
David Halberstam,2877
Brian Hall,2878
Lao-Tzu,2879
Bill Buchanan,2880
Harry Crews,2881
Debra Dier,2882
Tony Wheeler,2883
Ruth Stiles Gannett,2884
Florence Parry Heide,2885
P. G. Wodehouse,2886
Steve Vogel,2887
William Kennedy,2888
George Hay,2889
David P. Jordan,2890
Bill G. Cox,2891
Rudolph W. Giuliani,2892
Karen Hall,2893
Gene Simmons,2894
Rebecca Gable,2895
David Locke,2896
Diane Hoh,2897
Robin Lee Hatcher,2898
Andrea Camilleri,2899
Brian Froud,2900
John Gribbin,2901
Sandra Gulland,2902
Marilyn Harris,2903
Baine Kerr,2904
Sara Davidson,2905
Jerry Dan Hopkins,2906
Laurie Garrett,2907
A. B. Facey,2908
Ana Frank,2909
Victoria Poole,2910
P. T. Deutermann,2911
Elizabeth Southall,2912
Sean Doolittle,2913
Dian Fossey,2914
Walter Satterthwait,2915
Didier Van Cauwelaert,2916
Robert Daley,2917
Brian Haig,2918
Barbara Erskine,2919
Richard Wright,2920
Julia Hill,2921
Robert Fagles,2922
Robert Dana,2923
Bernard Goldberg,2924
Nikos Kazantzakes,2925
Choderlos De Laclos,2926
Laura Lanier,2927
Erich M. Remarque,2928
Laura Joffe Numeroff,2929
Richard Branson,2930
Sinclair Ross,2931
Daniel Clowes,2932
G. K. Chesterton,2933
Laurie King,2934
Tonya Pines,2935
L.'Engle Madelein,2936
Loup Durand,2937
Adam Barrow,2938
Rochelle Majer Krich,2939
Bill Eidson,2940
Will Huygen,2941
Suzette Haden Elgin,2942
Phil Jackson,2943
Harriet Scott Chessman,2944
Thomas H. Block,2945
Anna Salter,2946
Rona Jaffe,2947
A. C. Bhaktivedanta Swami Prabhupada Et Al.,2948
C. Bronte,2949
Carole Berry,2950
Marianne Wiggins,2951
Jenny Siler,2952
Marilyn Wallace,2953
Steven R. Boyett,2954
Jim Brown,2955
Angela Johnson,2956
Steven Boyett,2957
Bill Broady,2958
Buchi Emecheta,2959
Cynthia Blair,2960
Pam Young,2961
Anthony Robinson,2962
Lao Tsu,2963
Willie Morris,2964
Larcenet,2965
H. Melville,2966
Jerome David Salinger,2967
C. S. Friedman,2968
Chuck Klosterman,2969
Marilyn Monroe,2970
Philip Shelby,2971
Lynne Ewing,2972
C. J. Box,2973
Robert K. Massie,2974
David Hagberg,2975
Golda Mier,2976
Echo Heron,2977
Barbara Carlson,2978
Patrick J. Mcmanus,2979
Nora Kelly,2980
Victoria Glendinning,2981
Simon Singh,2982
Clarke C.,2983
Simon R. Green,2984
Dc Talk,2985
Caitlin R. Kiernan,2986
Debra Doyle,2987
Cameron West,2988
Alice Low,2989
Hal Borland,2990
Jacqueline Woodson,2991
Susan Bowden,2992
Manuel Rivas,2993
"Robert C. , Md. Atkins",2994
Mary Shelley,2995
Stuart Harrison,2996
Tom Nelson,2997
Ruby Jean Jensen,2998
Phyllis Naylor,2999
Bapsi Sidhwa,3000
Mary Packard,3001
Seamus Heaney,3002
John Nichols,3003
Gemma Fox,3004
Peter Cameron,3005
Walter Miller,3006
Soheir Khashoggi,3007
Fyodor Dostoevdky,3008
A. M. Jenkins,3009
Janet Wallach,3010
Tim Miller,3011
Derek Hansen,3012
Cyril Hare,3013
Katharine Kerr,3014
Betty Ren Wright,3015
Alison Fraser,3016
P. Yogananda,3017
Louise Welsh,3018
Brenda Jackson,3019
Burl Barer,3020
Mike Maccaskey,3021
Theo. Bergstrг‚?Om,3022
Daphnгѓ?Г‚В© Du Maurier,3023
W. R. Philbrick,3024
Jamie Denton,3025
Norah Hess,3026
Fyodor M. Dostoevsky,3027
Ed Smart,3028
Tamara Thorne,3029
Harold Robbins,3030
Karen Novak,3031
Victoria Pade,3032
Tom Tryon,3033
William Criswell,3034
William Christopher,3035
Mariann Hybels-Steer,3036
Jessica Blair,3037
Lester A. Lefton,3038
Felipe Fernandez-Armesto,3039
O.'Dell Scott,3040
Gwendolyn Brooks,3041
Richard E. Grant,3042
Jim Keeble,3043
Anne Logston,3044
Paulo Coehlo,3045
Tony Thorne,3046
Raymond Briggs,3047
Robin Heath,3048
David Brown,3049
Terry L. Craig,3050
Tom James Wolfe,3051
Joanna Wissinger,3052
J. N. Williamson,3053
Henri Matisse,3054
George Turner,3055
Celia Brayfield,3056
Patrick O.'Leary,3057
William Harrington,3058
Ayun Halliday,3059
Steinbeck J.,3060
Erica James,3061
Dallas Schulze,3062
Richard N. Patterson,3063
John Donne,3064
Sinclair Lewis,3065
F. V. Dawes,3066
Pitman Jenny,3067
Eva Ebbotson,3068
George F. Will,3069
Steven Emerson Swerdfeger,3070
Rick Warren,3071
Daniel Easterman,3072
Cathy Gillen Thacker,3073
L. R. Wright,3074
Golden Books,3075
White E. Emerson,3076
Tim Parks,3077
"H. Jackson, Jr. Brown",3078
Kathryn Caskie,3079
Bruce And Carol Hart,3080
Jennings M. Burch,3081
Walter Simonson,3082
Laurie Lawlor,3083
Brian Blessed,3084
Jack Mcdevitt,3085
Anita Burgh,3086
Wordsworth,3087
Leona Blair,3088
Patricia Potter,3089
Michael Cecilione,3090
Oliver North,3091
Katherine Deauxville,3092
Whitney Gaskell,3093
Shana Abe,3094
Rudolph Giuliani,3095
Anne Robins,3096
Bathroom Reader Institute,3097
Katherine Sutcliffe,3098
Mary Sheldon,3099
Reinaldo Arenas,3100
Penelope Neri,3101
Caroline Carver,3102
Timothy James Beck,3103
Kathryn Reines,3104
Carol Berg,3105
Hannah Green,3106
Alan Rodgers,3107
Linda Barlow,3108
Eva Hoffman,3109
Chet Williamson,3110
James M. Barrie,3111
Macinnes,3112
Erin St. Claire,3113
Rudolfo A. Anaya,3114
Roy Lewis,3115
Graham Watkins,3116
Jonellen Heckler,3117
Harry Turtledove,3118
H. C. Andersen,3119
Levar Burton,3120
Jessica Bird,3121
Justine Dare,3122
Pamela Britton,3123
Laura Young,3124
Ian Stewart,3125
Theresa Monsour,3126
Marcus Wynne,3127
Sharon K. Garner,3128
Beth Ciotta,3129
Nan Ryan,3130
Randall Ingermanson,3131
Marilyn Meredith,3132
Archer Mayor,3133
L. C. Martin,3134
Rexanne Becnel,3135
Jenifer Ruth,3136
Joyce Lamb,3137
Nancy Geary,3138
John Altman,3139
Brian Stableford,3140
Susan Crandall,3141
Karen White,3142
Heather Cullman,3143
Beth Pattillo,3144
Linda Dominique Grosvenor,3145
Barry Hoffman,3146
Joe W. Haldeman,3147
Emma Brookes,3148
Kit Ehrman,3149
Jane Graves,3150
Kevin Mccarthy,3151
Melanie Jackson,3152
Renee Halverson,3153
Cathy Kelly,3154
Alan Russell,3155
Spirit Walker,3156
Sian James,3157
G. M. Ford,3158
Kathleen George,3159
Patricia Grace,3160
Sheila Garrigue,3161
Rhiannon Lassiter,3162
Fabio,3163
Martha Wells,3164
Denise Danks,3165
Jim Debrosse,3166
Malcolm Macdonald,3167
Kurt Bruner,3168
Barbara L. O.'Neill,3169
Thad Carhart,3170
Yukio Mishima,3171
Gina Ingoglia,3172
Betty Malz,3173
Sunzi,3174
Peter Gray,3175
Virginia Hamilton,3176
Hubert Jr Selby,3177
Meredy Maynard,3178
Tessa De Loo,3179
Dawna Markova,3180
Larry Collins,3181
Holderlin,3182
Bethany Campbell,3183
Paul L. Maier,3184
Andrea Dworkin,3185
Christopher Brookmyre,3186
"Earvin \Magic\"" Johnson""",3187
Christinia Crawford,3188
Robert Whitlow,3189
Mary Kingsley,3190
Cecil Frances Alexander,3191
John Mortimer,3192
Jeff E. Toghill,3193
Doubleday And Company,3194
Zyke,3195
Anna Cheska,3196
M. Christian,3197
M. J. Rodgers,3198
Kenneth Fearing,3199
Christopher A. Bohjalian,3200
Tomas Moro,3201
Cynthia Bass,3202
St. Augustine,3203
Ruth Minsky Sender,3204
Shirlee Busbee,3205
Stephanie Mittman,3206
John Russo,3207
Susan Shwartz,3208
Eldon Grier,3209
Jessie Prichard Hunter,3210
Jo-Ann Power,3211
Jennifer Archer,3212
Terry Tempest Williams,3213
Stephen Spender,3214
Jack Anderson,3215
Michael Sullivan,3216
Ben Weaver,3217
Alice Adams,3218
Richard Setlowe,3219
Michener A.,3220
Anne Mather,3221
Teresa Moorey,3222
Donald Vickery,3223
Tom Smith,3224
Joan Weigall Lindsay,3225
Arthur Lyons,3226
Bill Pronzini,3227
Brian Coffey,3228
Stanislav Lem,3229
Kathleen Woodiwiss,3230
Teri Holbrook,3231
Ron Rhodes,3232
C. Coco De Young,3233
Ken Mcclure,3234
Mark O. Sullivan,3235
Jill Mcgown,3236
David G. Uterson,3237
Mary Summer Rain,3238
Joan Grant,3239
Erich Fried,3240
Alan Gibbons,3241
Terence Munsey,3242
Jonathan Valin,3243
Gary Cartwright,3244
Niccolгѓві Machiavelli,3245
Charles Baudelaire,3246
John Toland,3247
Betina Krahn,3248
Greg Johnson,3249
Henry Luk,3250
Cassie Edwards,3251
Stearn Robinson,3252
Kathryn Kramer,3253
Sue Thomas,3254
"Iris, D. Rainer",3255
Ester Wier,3256
Gordon Dickson,3257
J. M. Barrie,3258
Nette Hilton,3259
Victor E. Frankl,3260
Janet Inglis,3261
Jane Howard,3262
Beverly Hastings,3263
Brian Patten,3264
Elizabeth Feuer,3265
T. T. Gunn,3266
Jonathan Ryder,3267
Richard Paige,3268
Books Tor,3269
Eric A. Kimmel,3270
Teresa Mcclain-Watson,3271
David Sosnowski,3272
Robert Steele Gray,3273
Mary Lee Settle,3274
Toni Goffe,3275
Welwyn Wilton Katz,3276
Ellen Miles,3277
Astrid Lindgren,3278
Marcelle Bernstein,3279
John Griffin,3280
Rein Poortvliet,3281
Robert Burns,3282
Lesley Glaister,3283
Joanne Stepaniak,3284
Shelby Hearon,3285
Thomas Tessier,3286
Sonia Levitin,3287
Ralph Gustafson,3288
K. M. Swan,3289
Hans Ulrich Treichel,3290
Lucinda Edmonds,3291
Melanie Tem,3292
"Adrian And Talley, Steven Malone",3293
Todd Gitlin,3294
Manly Wade Wellman,3295
Elizabeth Jolley,3296
Norma Elena D.' Aguilar,3297
Netco Partners,3298
Blaine M. Yorgason,3299
Georgia Di Donato,3300
B. Greene,3301
Jason O.'Neal Williams,3302
Margaret Mahy,3303
Dave Warner,3304
M. Bernall,3305
Houghton Mifflin Company,3306
Linda Jones,3307
Rosamond Smith,3308
Tom Grimes,3309
Stephanie Busuttil-Cesar,3310
Sun-Tzu,3311
Amгѓв©Lie Nothomb,3312
Patricia Springer,3313
Isadora Duncan,3314
Luis Martinг‚В­Santos,3315
Richard R. Lederer,3316
Jen Mcveity,3317
Joan Wolf,3318
David Lubar,3319
Iurii Karlovich Olesha,3320
Michael Carson,3321
Stevie Smith,3322
Sarah Brown,3323
Alan Dugan,3324
Angus Wells,3325
Camron Steve Wright,3326
Emma Kaufmann,3327
William Huggett,3328
John Ratti,3329
Hal Lindsey,3330
Jean George,3331
Kathy Hill,3332
Merline Lovelace,3333
Kelly G. Shaver,3334
Felicia Catching,3335
Frank Scott,3336
Anne Rooth,3337
Mary Monica Pulver,3338
Jean R. Ewing,3339
Lori Paris,3340
Robert L. Stevenson,3341
Garry Kilworth,3342
Judith O.'Brien,3343
Rachel Anderson,3344
Remy Charlip,3345
Philip Dick,3346
Becky Barker,3347
Paramahansa Yogananda,3348
Linda Caine,3349
Susan Mitchell,3350
David Jorgensen,3351
C. J. Anders,3352
Merle Collins,3353
May Mcgoldrick,3354
Leslie Li,3355
Chris Niles,3356
Frank Simon,3357
Elizabeth Travis,3358
Madeline Dorr,3359
Apollo Trust,3360
Marjorie Carleton,3361
Mian Mian,3362
Marilyn Campbell,3363
Karin Fossum,3364
Carl Sandburg,3365
Michael Crummey,3366
Laurence Klavan,3367
Lynda Trent,3368
Michael J. Lynch,3369
Iris Gower,3370
Linda Windsor,3371
Dan Waddell,3372
Fynn,3373
Greg Hildebrandt,3374
Lynn Turner,3375
Emma Merritt,3376
Cynthia Strickland,3377
Mike Connor,3378
Nancy Baker Jacobs,3379
Judith Barrett,3380
Willo Davis Roberts,3381
Primo Levi,3382
Francis Roe,3383
Eileen Kernaghan,3384
Doris Vallejo,3385
Talmadge-Bickmore Deborah,3386
Marius Gabriel,3387
Susan Smith,3388
Lawrence Ferlinghetti,3389
James Cummins,3390
Galway Kinnell,3391
Peter Lorie,3392
Nancy Tay Rosenberg,3393
Readers Di,3394
Elizabeth Evans,3395
David G. Myers,3396
Garuda,3397
Lily Brett,3398
Malcolm Godwin,3399
Edna St. Vincent Millay,3400
Frank Cassedy Wilkinson,3401
Mary Ellen Brown Carlson,3402
John Camp,3403
W. H. Auden,3404
Kit Pearson,3405
Maria Barrett,3406
Sheneska Jackson,3407
Stephen F. Davis,3408
Steve White,3409
Stephanie Kane,3410
Athena Alexis,3411
Eve Bunting,3412
"Freddie Lee, Iii Johnson",3413
Bert Brunet,3414
National Book Award,3415
Tom Mcgregor,3416
James Mills,3417
Brock Cole,3418
Patricia Wilson,3419
Caryl Churchill,3420
Arthur Janov,3421
Geoffrey Garrett,3422
Edward Jay Epstein,3423
Gary M. Lavergne,3424
Helen Mittermeyer,3425
Steven W. Wise,3426
Victor E. Villasenor,3427
Catharine Clement,3428
Barbara Whitnell,3429
Kathleen Cross,3430
Aleen Malcolm,3431
John Ashbery,3432
Philip Steele,3433
Robert Kalan,3434
H. C. Anderson,3435
Noel Streatfeild,3436
Anon.,3437
John Arcudi,3438
Clement Moore,3439
"Thomas, Sir More",3440
Karen Ranney,3441
Dennis Mccallum,3442
Arnold C. Stream,3443
Jean Bedford,3444
Colin Thiele,3445
Katie Rose,3446
Richard Maynard,3447
Brian Wildsmith,3448
I. Singer,3449
Tracy Hickman,3450
Liz Byrski,3451
Edna Obrien,3452
"Ben, Dr Bova",3453
Geert Mak,3454
Frances Towner Giedt,3455
John Harvey,3456
Yvonne Macmanus,3457
