isbn,title,year_of_publication,image_url_s,image_url_m,image_url_l,author_id,publisher_id,id
3426609061,House Of God.,1998,http://images.amazon.com/images/P/3426609061.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/3426609061.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/3426609061.01.LZZZZZZZ.jpg,2390,363,8518
0811214982,The Red Notebook: True Stories,2002,http://images.amazon.com/images/P/0811214982.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0811214982.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0811214982.01.LZZZZZZZ.jpg,136,225,8519
0451453573,Eric,1995,http://images.amazon.com/images/P/0451453573.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0451453573.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0451453573.01.LZZZZZZZ.jpg,105,123,8520
0061020656,Pyramids,2001,http://images.amazon.com/images/P/0061020656.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0061020656.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0061020656.01.LZZZZZZZ.jpg,105,16,8521
0679458182,Personal History,1997,http://images.amazon.com/images/P/0679458182.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0679458182.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0679458182.01.LZZZZZZZ.jpg,717,209,8522
0345447980,Planet of the Apes,2001,http://images.amazon.com/images/P/0345447980.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0345447980.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0345447980.01.LZZZZZZZ.jpg,2391,48,8523
038547802X,Rants,1997,http://images.amazon.com/images/P/038547802X.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/038547802X.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/038547802X.01.LZZZZZZZ.jpg,2392,125,8524
0525945253,The Kid: What Happened After My Boyfriend and I Decided to Go Get Pregnant : An Adoption Story,1999,http://images.amazon.com/images/P/0525945253.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0525945253.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0525945253.01.LZZZZZZZ.jpg,2047,59,8525
0330352687,Four Letters of Love,1998,http://images.amazon.com/images/P/0330352687.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0330352687.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0330352687.01.LZZZZZZZ.jpg,1477,190,8526
0380974061,Breach of Duty: A J.P. Beaumont Mystery,1999,http://images.amazon.com/images/P/0380974061.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0380974061.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0380974061.01.LZZZZZZZ.jpg,713,64,8527
0590423541,Black Beauty,1989,http://images.amazon.com/images/P/0590423541.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0590423541.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0590423541.01.LZZZZZZZ.jpg,1696,100,8528
0380726246,Prayers for the Dead : A Peter Decker/Rina Lazarus Novel,1997,http://images.amazon.com/images/P/0380726246.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0380726246.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0380726246.01.LZZZZZZZ.jpg,200,21,8529
0312264127,The White Bone,2000,http://images.amazon.com/images/P/0312264127.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0312264127.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0312264127.01.LZZZZZZZ.jpg,1819,87,8530
067141125X,PETALS ON WIND,1980,http://images.amazon.com/images/P/067141125X.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/067141125X.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/067141125X.01.LZZZZZZZ.jpg,397,67,8531
0151005672,The Telling,2000,http://images.amazon.com/images/P/0151005672.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0151005672.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0151005672.01.LZZZZZZZ.jpg,799,58,8532
0380792494,Devil's Claw,2001,http://images.amazon.com/images/P/0380792494.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0380792494.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0380792494.01.LZZZZZZZ.jpg,713,21,8533
0449227847,Twist of Fate: The Locket,1997,http://images.amazon.com/images/P/0449227847.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0449227847.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0449227847.01.LZZZZZZZ.jpg,92,78,8534
1551668769,With A Southern Touch,2002,http://images.amazon.com/images/P/1551668769.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/1551668769.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/1551668769.01.LZZZZZZZ.jpg,479,116,8535
0786861363,Knee Deep in Paradise,1996,http://images.amazon.com/images/P/0786861363.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0786861363.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0786861363.01.LZZZZZZZ.jpg,2393,35,8536
0553801198,Dream Country,2001,http://images.amazon.com/images/P/0553801198.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0553801198.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0553801198.01.LZZZZZZZ.jpg,169,17,8537
0895297272,"Prescription for Nutritional Healing: A Practical A-Z Reference to Drug-Free Remedies Using Vitamins, Minerals, Herbs &amp; Food Supplements",1996,http://images.amazon.com/images/P/0895297272.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0895297272.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0895297272.01.LZZZZZZZ.jpg,2394,542,8538
0425165299,At Risk,1998,http://images.amazon.com/images/P/0425165299.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0425165299.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0425165299.01.LZZZZZZZ.jpg,233,19,8539
045120915X,Rain Fall,2003,http://images.amazon.com/images/P/045120915X.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/045120915X.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/045120915X.01.LZZZZZZZ.jpg,2395,33,8540
0060929995,For Love,1999,http://images.amazon.com/images/P/0060929995.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0060929995.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0060929995.01.LZZZZZZZ.jpg,331,39,8541
0670032565,The Waste Lands,2003,http://images.amazon.com/images/P/0670032565.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0670032565.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0670032565.01.LZZZZZZZ.jpg,55,71,8542
067942007X,Written on the Body,1993,http://images.amazon.com/images/P/067942007X.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/067942007X.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/067942007X.01.LZZZZZZZ.jpg,547,79,8543
0441006108,Mattimeo,1999,http://images.amazon.com/images/P/0441006108.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0441006108.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0441006108.01.LZZZZZZZ.jpg,635,27,8544
0440416795,Harriet the Spy,2001,http://images.amazon.com/images/P/0440416795.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0440416795.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0440416795.01.LZZZZZZZ.jpg,1561,128,8545
0440431808,From the Mixed-Up Files of Mrs. Basil E. Frankweiler,1977,http://images.amazon.com/images/P/0440431808.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0440431808.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0440431808.01.LZZZZZZZ.jpg,737,128,8546
0152047379,The Borrowers,2003,http://images.amazon.com/images/P/0152047379.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0152047379.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0152047379.01.LZZZZZZZ.jpg,1062,296,8547
0141301120,Charlie and the Great Glass Elevator,1998,http://images.amazon.com/images/P/0141301120.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0141301120.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0141301120.01.LZZZZZZZ.jpg,140,206,8548
0345348656,Lord Foul's Bane,1984,http://images.amazon.com/images/P/0345348656.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0345348656.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0345348656.01.LZZZZZZZ.jpg,292,48,8549
0060011173,Tishomingo Blues,2002,http://images.amazon.com/images/P/0060011173.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0060011173.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0060011173.01.LZZZZZZZ.jpg,182,457,8550
0375401156,The Diving Bell and the Butterfly : A Memoir of Life in Death,1997,http://images.amazon.com/images/P/0375401156.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0375401156.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0375401156.01.LZZZZZZZ.jpg,1922,13,8551
0061020397,Carpe Jugulum,2000,http://images.amazon.com/images/P/0061020397.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0061020397.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0061020397.01.LZZZZZZZ.jpg,105,16,8552
0425146812,Second Nature,1995,http://images.amazon.com/images/P/0425146812.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0425146812.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0425146812.01.LZZZZZZZ.jpg,233,19,8553
0451125509,The Other Woman,1993,http://images.amazon.com/images/P/0451125509.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0451125509.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0451125509.01.LZZZZZZZ.jpg,763,33,8554
0385336454,Presumption of Death,2003,http://images.amazon.com/images/P/0385336454.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0385336454.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0385336454.01.LZZZZZZZ.jpg,1185,93,8555
0449215237,Elusive Mrs. Pollifax,1988,http://images.amazon.com/images/P/0449215237.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0449215237.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0449215237.01.LZZZZZZZ.jpg,1351,78,8556
0764227173,The Covenant,2002,http://images.amazon.com/images/P/0764227173.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0764227173.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0764227173.01.LZZZZZZZ.jpg,1162,319,8557
0449911888,Damage,1996,http://images.amazon.com/images/P/0449911888.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0449911888.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0449911888.01.LZZZZZZZ.jpg,1549,10,8558
0804104530,The Greenlanders,1989,http://images.amazon.com/images/P/0804104530.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0804104530.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0804104530.01.LZZZZZZZ.jpg,145,156,8559
0446611727,Some Girls Do,2003,http://images.amazon.com/images/P/0446611727.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0446611727.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0446611727.01.LZZZZZZZ.jpg,2396,327,8560
0590404008,Hundred Dresses,0,http://images.amazon.com/images/P/0590404008.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0590404008.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0590404008.01.LZZZZZZZ.jpg,2397,100,8561
0061099279,King's Oak,1991,http://images.amazon.com/images/P/0061099279.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0061099279.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0061099279.01.LZZZZZZZ.jpg,17,16,8562
0843945508,Bite,1999,http://images.amazon.com/images/P/0843945508.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0843945508.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0843945508.01.LZZZZZZZ.jpg,1170,322,8563
0449911802,Celestial Navigation,1996,http://images.amazon.com/images/P/0449911802.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0449911802.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0449911802.01.LZZZZZZZ.jpg,28,10,8564
0553560271,Shadows,1993,http://images.amazon.com/images/P/0553560271.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0553560271.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0553560271.01.LZZZZZZZ.jpg,92,17,8565
0525944885,The Songcatcher: A Ballad Novel,2001,http://images.amazon.com/images/P/0525944885.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0525944885.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0525944885.01.LZZZZZZZ.jpg,224,59,8566
0865471185,West With the Night,1983,http://images.amazon.com/images/P/0865471185.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0865471185.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0865471185.01.LZZZZZZZ.jpg,2398,543,8567
0425127923,Sleeping With the Enemy,1993,http://images.amazon.com/images/P/0425127923.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0425127923.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0425127923.01.LZZZZZZZ.jpg,2399,420,8568
0684841363,IN THE MEANTIME : Finding Yourself and the Love You Want,1998,http://images.amazon.com/images/P/0684841363.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0684841363.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0684841363.01.LZZZZZZZ.jpg,756,67,8569
0399128409,Smart Women,1983,http://images.amazon.com/images/P/0399128409.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0399128409.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0399128409.01.LZZZZZZZ.jpg,420,2,8570
0679753796,"Dance, Dance, Dance: A Novel",1995,http://images.amazon.com/images/P/0679753796.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0679753796.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0679753796.01.LZZZZZZZ.jpg,327,34,8571
0060172916,High Tide in Tucson: Essays from Now or Never,1995,http://images.amazon.com/images/P/0060172916.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0060172916.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0060172916.01.LZZZZZZZ.jpg,16,15,8572
0060001941,A Tree Grows in Brooklyn,2001,http://images.amazon.com/images/P/0060001941.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0060001941.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0060001941.01.LZZZZZZZ.jpg,407,15,8573
0425152499,Practical Magic,1996,http://images.amazon.com/images/P/0425152499.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0425152499.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0425152499.01.LZZZZZZZ.jpg,233,19,8574
0679735879,The Unconsoled,1997,http://images.amazon.com/images/P/0679735879.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0679735879.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0679735879.01.LZZZZZZZ.jpg,772,34,8575
1558531564,"Live and Learn and Pass It on: People Ages 5 to 95 Share What They'Ve Discovered About Life, Love, and Other Good Stuff",1992,http://images.amazon.com/images/P/1558531564.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/1558531564.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/1558531564.01.LZZZZZZZ.jpg,32,26,8576
0553344862,The River Why,1988,http://images.amazon.com/images/P/0553344862.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0553344862.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0553344862.01.LZZZZZZZ.jpg,1654,17,8577
1567404731,The Valley of Horses,1999,http://images.amazon.com/images/P/1567404731.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/1567404731.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/1567404731.01.LZZZZZZZ.jpg,532,544,8578
060961097X,The Clan of the Cave Bear,2001,http://images.amazon.com/images/P/060961097X.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/060961097X.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/060961097X.01.LZZZZZZZ.jpg,532,107,8579
042516246X,Bitterroot Landing,1997,http://images.amazon.com/images/P/042516246X.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/042516246X.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/042516246X.01.LZZZZZZZ.jpg,864,19,8580
0312968523,Hush,1999,http://images.amazon.com/images/P/0312968523.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0312968523.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0312968523.01.LZZZZZZZ.jpg,2400,31,8581
0679431403,Poison,1995,http://images.amazon.com/images/P/0679431403.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0679431403.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0679431403.01.LZZZZZZZ.jpg,1329,79,8582
0395644976,School for the Blind,1994,http://images.amazon.com/images/P/0395644976.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0395644976.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0395644976.01.LZZZZZZZ.jpg,2401,91,8583
0380715929,Mother Earth Father Sky,1991,http://images.amazon.com/images/P/0380715929.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0380715929.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0380715929.01.LZZZZZZZ.jpg,2280,21,8584
0312969198,A Cold Day in Paradise,2000,http://images.amazon.com/images/P/0312969198.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0312969198.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0312969198.01.LZZZZZZZ.jpg,2402,101,8585
0802135331,Moon Tiger,1997,http://images.amazon.com/images/P/0802135331.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0802135331.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0802135331.01.LZZZZZZZ.jpg,1466,95,8586
0451094476,Triple,0,http://images.amazon.com/images/P/0451094476.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0451094476.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0451094476.01.LZZZZZZZ.jpg,43,139,8587
0446613444,The Black Ice,2003,http://images.amazon.com/images/P/0446613444.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0446613444.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0446613444.01.LZZZZZZZ.jpg,300,54,8588
0670428272,Light a Penny Candle,1983,http://images.amazon.com/images/P/0670428272.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0670428272.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0670428272.01.LZZZZZZZ.jpg,23,77,8589
0399137769,Driving Force,1992,http://images.amazon.com/images/P/0399137769.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0399137769.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0399137769.01.LZZZZZZZ.jpg,146,2,8590
0385050828,Exodus,1958,http://images.amazon.com/images/P/0385050828.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0385050828.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0385050828.01.LZZZZZZZ.jpg,2049,52,8591
0399150900,Capital Crimes,2003,http://images.amazon.com/images/P/0399150900.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0399150900.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0399150900.01.LZZZZZZZ.jpg,48,88,8592
0446530891,Split Second,2003,http://images.amazon.com/images/P/0446530891.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0446530891.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0446530891.01.LZZZZZZZ.jpg,70,32,8593
0399125981,Reflex,1981,http://images.amazon.com/images/P/0399125981.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0399125981.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0399125981.01.LZZZZZZZ.jpg,146,2,8594
038073267X,Sacred and Profane,1999,http://images.amazon.com/images/P/038073267X.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/038073267X.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/038073267X.01.LZZZZZZZ.jpg,200,21,8595
051513113X,The Edge,2001,http://images.amazon.com/images/P/051513113X.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/051513113X.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/051513113X.01.LZZZZZZZ.jpg,146,55,8596
0061091316,Lost Boys,1993,http://images.amazon.com/images/P/0061091316.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0061091316.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0061091316.01.LZZZZZZZ.jpg,297,16,8597
0395346460,The Silmarillion,1983,http://images.amazon.com/images/P/0395346460.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0395346460.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0395346460.01.LZZZZZZZ.jpg,38,91,8598
3423084049,Der Englishche Patient,0,http://images.amazon.com/images/P/3423084049.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/3423084049.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/3423084049.01.LZZZZZZZ.jpg,35,174,8599
0786889187,Cadillac Jukebox,1997,http://images.amazon.com/images/P/0786889187.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0786889187.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0786889187.01.LZZZZZZZ.jpg,636,35,8600
0671522906,Mind Prey,1995,http://images.amazon.com/images/P/0671522906.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0671522906.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0671522906.01.LZZZZZZZ.jpg,208,3,8601
0671523104,Sharp Edges,1998,http://images.amazon.com/images/P/0671523104.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0671523104.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0671523104.01.LZZZZZZZ.jpg,390,56,8602
0316733741,The Beach House,2002,http://images.amazon.com/images/P/0316733741.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0316733741.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0316733741.01.LZZZZZZZ.jpg,47,14,8603
3453099737,Azrael.,1996,http://images.amazon.com/images/P/3453099737.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/3453099737.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/3453099737.01.LZZZZZZZ.jpg,371,143,8604
3462028189,Crazy,2000,http://images.amazon.com/images/P/3462028189.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/3462028189.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/3462028189.01.LZZZZZZZ.jpg,2403,358,8605
0330352954,Altar Ego,0,http://images.amazon.com/images/P/0330352954.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0330352954.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0330352954.01.LZZZZZZZ.jpg,1403,190,8606
0394584082,The Bourne Ultimatum,1990,http://images.amazon.com/images/P/0394584082.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0394584082.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0394584082.01.LZZZZZZZ.jpg,533,79,8607
0764225111,Sanctuary,2001,http://images.amazon.com/images/P/0764225111.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0764225111.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0764225111.01.LZZZZZZZ.jpg,1162,319,8608
0613271785,Tara Road,2000,http://images.amazon.com/images/P/0613271785.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0613271785.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0613271785.01.LZZZZZZZ.jpg,23,245,8609
0553268929,The Great Santini,1987,http://images.amazon.com/images/P/0553268929.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0553268929.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0553268929.01.LZZZZZZZ.jpg,818,17,8610
0399142649,The Maze,1997,http://images.amazon.com/images/P/0399142649.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0399142649.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0399142649.01.LZZZZZZZ.jpg,189,88,8611
0142001422,The Pickup,2002,http://images.amazon.com/images/P/0142001422.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0142001422.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0142001422.01.LZZZZZZZ.jpg,965,25,8612
0440201969,Bluebeard,1988,http://images.amazon.com/images/P/0440201969.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0440201969.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0440201969.01.LZZZZZZZ.jpg,456,5,8613
0805013407,The Night the Bear Ate Goombaw,1990,http://images.amazon.com/images/P/0805013407.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0805013407.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0805013407.01.LZZZZZZZ.jpg,2404,86,8614
0805009124,Rubber Legs and White Tail-Hairs,1988,http://images.amazon.com/images/P/0805009124.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0805009124.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0805009124.01.LZZZZZZZ.jpg,2405,86,8615
0394823370,The Lorax,1971,http://images.amazon.com/images/P/0394823370.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0394823370.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0394823370.01.LZZZZZZZ.jpg,784,115,8616
0448110008,Adventures of Huckleberry Finn,1981,http://images.amazon.com/images/P/0448110008.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0448110008.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0448110008.01.LZZZZZZZ.jpg,154,545,8617
0440775825,Ralph S. Mouse,1983,http://images.amazon.com/images/P/0440775825.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0440775825.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0440775825.01.LZZZZZZZ.jpg,2406,5,8618
0717283208,Prince and the Pauper Walt Disney,1993,http://images.amazon.com/images/P/0717283208.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0717283208.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0717283208.01.LZZZZZZZ.jpg,2245,511,8619
0679967389,Arthur's Reading Race,1996,http://images.amazon.com/images/P/0679967389.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0679967389.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0679967389.01.LZZZZZZZ.jpg,2407,135,8620
0671034286,Fall from Grace,1999,http://images.amazon.com/images/P/0671034286.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0671034286.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0671034286.01.LZZZZZZZ.jpg,2408,18,8621
0684842696,UNDERWORLD,1997,http://images.amazon.com/images/P/0684842696.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0684842696.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0684842696.01.LZZZZZZZ.jpg,339,11,8622
0609600664,Dave Barry Is from Mars and Venus,1997,http://images.amazon.com/images/P/0609600664.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0609600664.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0609600664.01.LZZZZZZZ.jpg,127,79,8623
0553244582,Zen and the Art of Motorcycle Maintenance,1981,http://images.amazon.com/images/P/0553244582.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0553244582.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0553244582.01.LZZZZZZZ.jpg,1047,5,8624
